# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416269662;0.00;333.40;686933.35;0.00;90026.41;0.00;0.00;0.00;0.00
axle;59;1416269722;0.00;382.91;625655.75;0.00;106951.18;0.00;0.00;0.00;0.00
axle;59;1416269782;0.00;410.79;704021.59;0.00;110127.09;0.00;0.00;0.00;0.00
axle;60;1416269842;0.00;359.50;538196.84;0.00;92618.10;0.00;0.00;0.00;0.00
axle;60;1416269902;0.00;387.32;624644.08;0.00;64287.89;0.00;0.00;0.00;0.00
axle;59;1416269962;0.00;359.35;727538.01;0.00;117197.88;0.00;0.00;0.00;0.00
axle;60;1416270022;0.00;460.35;592274.52;0.00;84255.00;0.00;0.00;0.00;0.00
axle;60;1416270082;0.00;360.31;571494.50;0.00;70927.19;0.00;0.00;0.00;0.00
axle;60;1416270142;0.00;434.89;575305.85;0.00;60965.45;0.00;0.00;0.00;0.00
axle;59;1416270202;0.00;377.39;539282.11;0.00;84135.66;0.00;0.00;0.00;0.00
axle;59;1416270262;0.00;389.90;672514.67;0.00;111040.58;0.00;0.00;0.00;0.00
axle;59;1416270322;0.00;404.64;642811.80;0.00;93549.53;0.00;0.00;0.00;0.00
axle;59;1416270382;0.00;373.71;655132.29;0.00;113910.48;0.00;0.00;0.00;0.00
